Location,Date,Age,Length
BR,5/12/1998,2,116
BR,5/21/1998,2,105
BR,5/21/1998,2,110
BR,5/22/1998,2,111
BR,5/22/1998,2,119
BR,5/22/1998,2,109
BR,5/12/1998,2,119
BR,5/22/1998,2,127
BR,5/22/1998,2,109
BR,5/23/1998,2,114
BR,5/23/1998,2,109
BR,5/23/1998,2,119
BR,5/12/1998,2,124
BR,5/23/1998,2,130
BR,5/23/1998,2,112
BR,5/24/1998,2,117
BR,5/24/1998,2,118
BR,5/24/1998,2,114
BR,5/24/1998,2,102
BR,5/12/1998,2,106
BR,5/26/1998,2,107
BR,5/26/1998,2,119
BR,5/26/1998,2,107
BR,5/26/1998,2,108
BR,5/26/1998,2,103
BR,5/12/1998,2,106
BR,5/27/1998,2,103
BR,5/28/1998,2,125
BR,5/28/1998,2,114
BR,5/28/1998,2,115
BR,5/12/1998,2,114
BR,5/29/1998,2,115
BR,5/29/1998,2,111
BR,5/12/1998,2,134
BR,5/31/1998,2,106
BR,6/1/1998,2,112
BR,6/2/1998,2,115
BR,5/12/1998,2,107
BR,6/3/1998,2,100
BR,6/4/1998,2,119
BR,6/6/1998,2,132
BR,5/12/1998,2,114
BR,6/9/1998,2,108
BR,6/10/1998,2,110
BR,5/12/1998,2,104
BR,5/12/1998,2,118
BR,5/12/1998,2,126
BR,5/12/1998,2,122
BR,5/12/1998,2,104
BR,5/12/1998,2,115
BR,5/12/1998,2,122
BR,5/12/1998,2,112
BR,5/12/1998,2,128
BR,5/13/1998,2,123
BR,5/13/1998,2,113
BR,5/13/1998,2,112
BR,5/13/1998,2,116
BR,5/13/1998,2,127
BR,5/13/1998,2,116
BR,5/13/1998,2,104
BR,5/13/1998,2,109
BR,5/13/1998,2,107
BR,5/13/1998,2,114
BR,5/13/1998,2,118
BR,5/13/1998,2,111
BR,5/13/1998,2,116
BR,5/13/1998,2,116
BR,5/13/1998,2,107
BR,5/13/1998,2,120
BR,5/13/1998,2,124
BR,5/13/1998,2,119
BR,5/13/1998,2,113
BR,5/13/1998,2,118
BR,5/13/1998,2,106
BR,5/13/1998,2,100
BR,5/13/1998,2,106
BR,5/14/1998,2,118
BR,5/14/1998,2,104
BR,5/14/1998,2,126
BR,5/14/1998,2,115
BR,5/14/1998,2,117
BR,5/14/1998,2,112
BR,5/14/1998,2,118
BR,5/14/1998,2,110
BR,5/15/1998,2,123
BR,5/15/1998,2,116
BR,5/15/1998,2,98
BR,5/15/1998,2,120
BR,5/16/1998,2,117
BR,5/16/1998,2,109
BR,5/16/1998,2,110
BR,5/16/1998,2,114
BR,5/16/1998,2,118
BR,5/16/1998,2,123
BR,5/16/1998,2,112
BR,5/16/1998,2,108
BR,5/16/1998,2,108
BR,5/16/1998,2,106
BR,5/16/1998,2,112
BR,5/16/1998,2,115
BR,5/16/1998,2,108
BR,5/16/1998,2,106
BR,5/16/1998,2,108
BR,5/16/1998,2,107
BR,5/17/1998,2,108
BR,5/17/1998,2,108
BR,5/17/1998,2,113
BR,5/17/1998,2,103
BR,5/17/1998,2,116
BR,5/17/1998,2,106
BR,5/17/1998,2,114
BR,5/22/1999,1,83
BR,5/26/1999,1,88
BR,5/26/1999,1,102
BR,5/27/1999,1,108
BR,5/27/1999,1,86
BR,5/29/1999,1,95
BR,5/29/1999,1,94
BR,5/29/1999,1,100
BR,5/30/1999,1,118
BR,5/30/1999,1,102
BR,5/30/1999,1,96
BR,5/30/1999,1,89
BR,5/31/1999,1,100
BR,5/31/1999,1,102
BR,5/31/1999,1,98
BR,5/31/1999,1,104
BR,5/31/1999,1,99
BR,5/31/1999,1,100
BR,5/31/1999,1,112
BR,5/31/1999,1,112
BR,5/31/1999,1,96
BR,6/1/1999,1,98
BR,6/1/1999,1,90
BR,6/1/1999,1,97
BR,6/1/1999,1,103
BR,6/1/1999,1,100
BR,6/1/1999,1,95
BR,6/1/1999,1,89
BR,6/1/1999,1,87
BR,6/1/1999,1,106
BR,6/1/1999,1,100
BR,6/1/1999,1,102
BR,6/2/1999,1,82
BR,6/2/1999,1,107
BR,6/3/1999,1,96
BR,6/3/1999,1,114
BR,6/3/1999,1,97
BR,6/3/1999,1,100
BR,6/3/1999,1,93
BR,6/3/1999,1,88
BR,6/3/1999,1,85
BR,6/3/1999,1,83
BR,6/3/1999,1,89
BR,6/3/1999,1,88
BR,6/3/1999,1,96
BR,6/4/1999,1,116
BR,6/4/1999,1,84
BR,6/4/1999,1,107
BR,6/4/1999,1,102
BR,6/5/1999,1,94
BR,6/5/1999,1,117
BR,6/5/1999,1,116
BR,6/6/1999,1,99
BR,6/6/1999,1,113
BR,6/6/1999,1,94
BR,6/6/1999,1,92
BR,6/7/1999,1,100
BR,6/7/1999,1,86
BR,6/7/1999,1,98
BR,6/7/1999,1,106
BR,6/8/1999,1,106
BR,6/8/1999,1,95
BR,6/8/1999,1,98
BR,6/8/1999,1,116
BR,6/8/1999,1,98
BR,6/8/1999,1,100
BR,6/9/1999,1,104
BR,6/9/1999,1,93
BR,6/9/1999,1,94
BR,6/9/1999,1,95
BR,6/9/1999,1,88
BR,6/9/1999,1,89
BR,6/10/1999,1,95
BR,6/10/1999,1,97
BR,6/10/1999,1,99
BR,6/10/1999,1,100
BR,6/10/1999,1,95
BR,6/10/1999,1,104
BR,6/11/1999,1,92
BR,6/11/1999,1,101
BR,6/11/1999,1,94
BR,6/11/1999,1,103
BR,6/11/1999,1,97
BR,6/12/1999,1,96
BR,6/12/1999,1,101
BR,6/12/1999,1,105
BR,6/12/1999,1,92
BR,6/12/1999,1,86
BR,6/13/1999,1,105
BR,6/13/1999,1,104
BR,6/13/1999,1,97
BR,6/13/1999,1,105
BR,6/13/1999,1,95
BR,6/14/1999,1,105
BR,6/14/1999,1,106
BR,6/14/1999,1,112
BR,6/14/1999,1,95
BR,6/14/1999,1,96
BR,6/14/1999,1,92
BR,6/15/1999,1,102
BR,6/15/1999,1,100
BR,6/15/1999,1,95
BR,6/16/1999,1,96
BR,5/20/1999,2,105
BR,5/23/1999,2,98
BR,5/23/1999,2,140
BR,5/23/1999,2,116
BR,5/23/1999,2,112
BR,5/24/1999,2,125
BR,5/24/1999,2,123
BR,5/24/1999,2,137
BR,5/25/1999,2,130
BR,5/25/1999,2,112
BR,5/25/1999,2,122
BR,5/25/1999,2,129
BR,5/27/1999,2,111
BR,5/27/1999,2,105
BR,5/27/1999,2,92
BR,5/28/1999,2,118
BR,5/28/1999,2,94
BR,5/28/1999,2,116
BR,5/28/1999,2,97
BR,5/29/1999,2,112
BR,5/29/1999,2,140
BR,5/29/1999,2,110
BR,5/29/1999,2,123
BR,5/29/1999,2,104
BR,5/30/1999,2,115
BR,5/30/1999,2,108
BR,5/30/1999,2,116
BR,5/30/1999,2,102
BR,5/31/1999,2,109
BR,5/31/1999,2,117
BR,5/31/1999,2,108
BR,5/31/1999,2,112
BR,5/31/1999,2,105
BR,5/31/1999,2,122
BR,5/31/1999,2,120
BR,6/1/1999,2,117
BR,6/1/1999,2,131
BR,6/1/1999,2,114
BR,6/1/1999,2,111
BR,6/1/1999,2,103
BR,6/1/1999,2,111
BR,6/1/1999,2,118
BR,6/1/1999,2,99
BR,6/2/1999,2,110
BR,6/2/1999,2,125
BR,6/3/1999,2,105
BR,6/3/1999,2,113
BR,6/4/1999,2,100
BR,6/4/1999,2,116
BR,6/6/1999,2,112
BR,6/7/1999,2,114
BR,6/11/1999,2,97
BR,5/16/1999,3,158
HS,4/23/2000,1,95
HS,5/1/2000,1,93
HS,5/2/2000,1,108
HS,5/2/2000,1,96
HS,5/4/2000,1,108
HS,5/5/2000,1,101
HS,5/5/2000,1,102
HS,5/5/2000,1,119
HS,5/7/2000,1,93
HS,5/7/2000,1,110
HS,5/7/2000,1,106
HS,5/7/2000,1,110
HS,5/8/2000,1,105
HS,5/8/2000,1,118
HS,5/8/2000,1,101
HS,5/8/2000,1,109
HS,5/8/2000,1,101
HS,5/8/2000,1,108
HS,5/8/2000,1,110
HS,5/9/2000,1,106
HS,5/9/2000,1,114
HS,5/9/2000,1,106
HS,5/9/2000,1,108
HS,5/9/2000,1,103
HS,5/9/2000,1,110
HS,5/9/2000,1,98
HS,5/9/2000,1,97
HS,5/9/2000,1,100
HS,5/10/2000,1,106
HS,5/10/2000,1,102
HS,5/10/2000,1,113
HS,5/10/2000,1,108
HS,5/10/2000,1,96
HS,5/10/2000,1,99
HS,5/10/2000,1,109
HS,5/10/2000,1,100
HS,5/10/2000,1,95
HS,5/10/2000,1,108
HS,5/10/2000,1,101
HS,5/11/2000,1,102
HS,5/11/2000,1,114
HS,5/11/2000,1,109
HS,5/11/2000,1,98
HS,5/11/2000,1,113
HS,5/11/2000,1,128
HS,5/11/2000,1,114
HS,5/11/2000,1,103
HS,5/12/2000,1,105
HS,5/12/2000,1,104
HS,5/13/2000,1,106
HS,5/13/2000,1,118
HS,5/13/2000,1,115
HS,5/13/2000,1,107
HS,5/14/2000,1,115
HS,5/14/2000,1,112
HS,5/14/2000,1,99
HS,5/15/2000,1,114
HS,5/15/2000,1,108
HS,5/15/2000,1,122
HS,5/16/2000,1,113
HS,5/16/2000,1,111
HS,5/16/2000,1,105
HS,5/16/2000,1,96
HS,5/16/2000,1,120
HS,5/16/2000,1,129
HS,5/17/2000,1,111
HS,5/17/2000,1,108
HS,5/17/2000,1,106
HS,5/17/2000,1,93
HS,5/17/2000,1,98
HS,5/18/2000,1,107
HS,5/18/2000,1,112
HS,5/18/2000,1,108
HS,5/18/2000,1,106
HS,5/18/2000,1,98
HS,5/19/2000,1,112
HS,5/19/2000,1,118
HS,5/19/2000,1,118
HS,5/19/2000,1,106
HS,5/20/2000,1,119
HS,5/20/2000,1,107
HS,5/20/2000,1,98
HS,5/20/2000,1,97
HS,5/20/2000,1,112
HS,5/22/2000,1,126
HS,5/22/2000,1,115
HS,5/23/2000,1,114
HS,5/23/2000,1,104
HS,5/23/2000,1,103
HS,5/24/2000,1,118
HS,5/27/2000,1,117
HS,5/27/2000,1,121
HS,5/27/2000,1,111
HS,5/1/2000,2,132
HS,5/2/2000,2,112
HS,5/4/2000,2,130
HS,5/4/2000,2,121
HS,5/4/2000,2,150
HS,5/5/2000,2,137
HS,5/5/2000,2,139
HS,5/5/2000,2,131
HS,5/5/2000,2,129
HS,5/5/2000,2,145
HS,5/6/2000,2,132
HS,5/6/2000,2,144
HS,5/8/2000,2,125
HS,5/8/2000,2,130
HS,5/8/2000,2,125
HS,5/8/2000,2,132
HS,5/8/2000,2,120
HS,5/8/2000,2,139
HS,5/8/2000,2,127
HS,5/8/2000,2,131
HS,5/8/2000,2,120
HS,5/9/2000,2,121
HS,5/9/2000,2,131
HS,5/9/2000,2,127
HS,5/9/2000,2,129
HS,5/9/2000,2,128
HS,5/9/2000,2,124
HS,5/9/2000,2,127
HS,5/9/2000,2,135
HS,5/9/2000,2,125
HS,5/9/2000,2,130
HS,5/10/2000,2,127
HS,5/10/2000,2,132
HS,5/10/2000,2,120
HS,5/11/2000,2,121
HS,5/11/2000,2,124
HS,5/11/2000,2,132
HS,5/11/2000,2,123
HS,5/11/2000,2,146
HS,5/11/2000,2,136
HS,5/11/2000,2,131
HS,5/12/2000,2,137
HS,5/12/2000,2,132
HS,5/12/2000,2,100
HS,5/13/2000,2,122
HS,5/13/2000,2,137
HS,5/14/2000,2,144
HS,5/14/2000,2,126
HS,5/14/2000,2,122
HS,5/15/2000,2,140
HS,5/17/2000,2,132
HS,5/18/2000,2,135
HS,5/19/2000,2,127
HS,5/19/2000,2,141
HS,5/22/2000,2,128
HS,4/24/2001,1,99
HS,4/25/2001,1,97
HS,4/25/2001,1,92
HS,4/27/2001,1,100
HS,4/29/2001,1,106
HS,4/30/2001,1,100
HS,4/30/2001,1,102
HS,4/30/2001,1,127
HS,5/1/2001,1,110
HS,5/1/2001,1,100
HS,5/1/2001,1,123
HS,5/1/2001,1,116
HS,5/1/2001,1,106
HS,5/1/2001,1,94
HS,5/1/2001,1,122
HS,5/2/2001,1,115
HS,5/2/2001,1,117
HS,5/2/2001,1,109
HS,5/2/2001,1,99
HS,5/2/2001,1,98
HS,5/2/2001,1,121
HS,5/3/2001,1,123
HS,5/3/2001,1,112
HS,5/3/2001,1,97
HS,5/3/2001,1,122
HS,5/3/2001,1,118
HS,5/4/2001,1,104
HS,5/4/2001,1,108
HS,5/4/2001,1,119
HS,5/4/2001,1,115
HS,5/5/2001,1,112
HS,5/5/2001,1,130
HS,5/5/2001,1,118
HS,5/5/2001,1,120
HS,5/5/2001,1,125
HS,5/5/2001,1,111
HS,5/5/2001,1,110
HS,5/5/2001,1,112
HS,5/5/2001,1,109
HS,5/5/2001,1,88
HS,5/5/2001,1,120
HS,5/5/2001,1,112
HS,5/5/2001,1,105
HS,5/5/2001,1,107
HS,5/6/2001,1,105
HS,5/6/2001,1,102
HS,5/6/2001,1,110
HS,5/6/2001,1,106
HS,5/6/2001,1,117
HS,5/6/2001,1,121
HS,5/6/2001,1,101
HS,5/6/2001,1,107
HS,5/7/2001,1,118
HS,5/7/2001,1,98
HS,5/7/2001,1,124
HS,5/7/2001,1,112
HS,5/8/2001,1,99
HS,5/8/2001,1,106
HS,5/8/2001,1,113
HS,5/8/2001,1,113
HS,5/8/2001,1,114
HS,5/8/2001,1,94
HS,5/8/2001,1,111
HS,5/8/2001,1,126
HS,5/8/2001,1,110
HS,5/8/2001,1,112
HS,5/8/2001,1,102
HS,5/8/2001,1,108
HS,5/8/2001,1,105
HS,5/8/2001,1,119
HS,5/8/2001,1,103
HS,5/8/2001,1,103
HS,5/8/2001,1,96
HS,5/8/2001,1,112
HS,5/8/2001,1,95
HS,5/8/2001,1,113
HS,5/8/2001,1,109
HS,5/8/2001,1,109
HS,5/8/2001,1,101
HS,5/9/2001,1,125
HS,5/9/2001,1,115
HS,5/9/2001,1,108
HS,5/9/2001,1,122
HS,5/9/2001,1,128
HS,5/9/2001,1,112
HS,5/9/2001,1,103
HS,5/9/2001,1,105
HS,5/9/2001,1,106
HS,5/9/2001,1,106
HS,5/9/2001,1,110
HS,5/9/2001,1,118
HS,5/9/2001,1,114
HS,5/10/2001,1,118
HS,5/10/2001,1,116
HS,5/10/2001,1,115
HS,5/10/2001,1,115
HS,5/10/2001,1,112
HS,5/10/2001,1,115
HS,5/11/2001,1,118
HS,5/11/2001,1,122
HS,5/11/2001,1,115
HS,5/11/2001,1,115
HS,5/11/2001,1,102
HS,5/11/2001,1,104
HS,5/12/2001,1,117
HS,5/12/2001,1,112
HS,5/12/2001,1,117
HS,5/12/2001,1,100
HS,5/12/2001,1,124
HS,5/12/2001,1,112
HS,5/13/2001,1,122
HS,5/13/2001,1,108
HS,5/13/2001,1,103
HS,5/13/2001,1,111
HS,5/14/2001,1,125
HS,5/14/2001,1,116
HS,5/14/2001,1,100
HS,5/14/2001,1,97
HS,5/15/2001,1,115
HS,5/15/2001,1,106
HS,5/15/2001,1,112
HS,5/15/2001,1,107
HS,5/16/2001,1,107
HS,5/16/2001,1,105
HS,5/16/2001,1,117
HS,5/16/2001,1,129
HS,5/16/2001,1,105
HS,5/16/2001,1,93
HS,5/17/2001,1,87
HS,5/17/2001,1,113
HS,5/17/2001,1,115
HS,5/17/2001,1,109
HS,5/18/2001,1,124
HS,5/18/2001,1,116
HS,5/18/2001,1,100
HS,5/18/2001,1,109
HS,5/18/2001,1,114
HS,5/19/2001,1,119
HS,5/19/2001,1,113
HS,5/19/2001,1,113
HS,5/19/2001,1,126
HS,5/19/2001,1,116
HS,5/20/2001,1,98
HS,5/20/2001,1,117
HS,5/20/2001,1,120
HS,5/20/2001,1,114
HS,5/20/2001,1,115
HS,5/21/2001,1,102
HS,5/21/2001,1,121
HS,5/21/2001,1,92
HS,5/22/2001,1,118
HS,5/22/2001,1,100
HS,5/22/2001,1,112
HS,5/22/2001,1,118
HS,5/23/2001,1,132
HS,5/23/2001,1,105
HS,5/23/2001,1,105
HS,5/23/2001,1,104
HS,5/23/2001,1,104
HS,5/24/2001,1,110
HS,5/24/2001,1,118
HS,5/24/2001,1,115
HS,5/24/2001,1,116
HS,5/24/2001,1,109
HS,5/25/2001,1,98
HS,5/25/2001,1,102
HS,5/27/2001,1,123
HS,5/27/2001,1,104
HS,5/27/2001,1,114
HS,5/28/2001,1,128
HS,5/29/2001,1,105
HS,5/29/2001,1,122
HS,5/30/2001,1,117
HS,5/6/2001,2,141
HS,5/8/2001,2,140
HS,5/8/2001,2,139
HS,5/9/2001,2,136
HS,5/13/2001,2,145
HS,5/14/2001,2,141
HS,5/14/2001,2,139
HS,5/15/2001,2,140
HS,5/15/2001,2,128
HS,5/18/2001,2,131
HS,5/19/2001,2,125
HS,5/21/2001,2,137
HS,5/25/2001,2,133
HS,5/9/2002,1,102
HS,5/9/2002,1,97
HS,5/10/2002,1,118
HS,5/11/2002,1,102
HS,5/11/2002,1,105
HS,5/12/2002,1,103
HS,5/12/2002,1,100
HS,5/12/2002,1,95
HS,5/12/2002,1,100
HS,5/12/2002,1,108
HS,5/12/2002,1,103
HS,5/12/2002,1,109
HS,5/13/2002,1,103
HS,5/13/2002,1,105
HS,5/13/2002,1,110
HS,5/13/2002,1,97
HS,5/13/2002,1,120
HS,5/13/2002,1,100
HS,5/13/2002,1,113
HS,5/13/2002,1,120
HS,5/13/2002,1,124
HS,5/13/2002,1,98
HS,5/13/2002,1,109
HS,5/13/2002,1,97
HS,5/13/2002,1,112
HS,5/13/2002,1,103
HS,5/13/2002,1,110
HS,5/14/2002,1,122
HS,5/14/2002,1,114
HS,5/14/2002,1,95
HS,5/14/2002,1,110
HS,5/14/2002,1,101
HS,5/14/2002,1,116
HS,5/14/2002,1,98
HS,5/14/2002,1,107
HS,5/15/2002,1,115
HS,5/15/2002,1,108
HS,5/15/2002,1,102
HS,5/15/2002,1,106
HS,5/15/2002,1,107
HS,5/15/2002,1,113
HS,5/15/2002,1,105
HS,5/15/2002,1,112
HS,5/15/2002,1,104
HS,5/15/2002,1,129
HS,5/15/2002,1,107
HS,5/15/2002,1,118
HS,5/15/2002,1,117
HS,5/15/2002,1,99
HS,5/15/2002,1,118
HS,5/15/2002,1,99
HS,5/15/2002,1,115
HS,5/15/2002,1,106
HS,5/15/2002,1,100
HS,5/15/2002,1,105
HS,5/15/2002,1,96
HS,5/15/2002,1,101
HS,5/15/2002,1,112
HS,5/15/2002,1,107
HS,5/16/2002,1,102
HS,5/16/2002,1,105
HS,5/16/2002,1,110
HS,5/16/2002,1,109
HS,5/16/2002,1,98
HS,5/16/2002,1,112
HS,5/16/2002,1,102
HS,5/16/2002,1,102
HS,5/17/2002,1,113
HS,5/17/2002,1,108
HS,5/17/2002,1,113
HS,5/17/2002,1,96
HS,5/17/2002,1,98
HS,5/17/2002,1,103
HS,5/17/2002,1,112
HS,5/17/2002,1,110
HS,5/17/2002,1,108
HS,5/17/2002,1,113
HS,5/17/2002,1,105
HS,5/18/2002,1,96
HS,5/18/2002,1,100
HS,5/18/2002,1,100
HS,5/18/2002,1,113
HS,5/18/2002,1,107
HS,5/18/2002,1,115
HS,5/18/2002,1,115
HS,5/18/2002,1,110
HS,5/18/2002,1,110
HS,5/18/2002,1,102
HS,5/18/2002,1,115
HS,5/19/2002,1,122
HS,5/19/2002,1,106
HS,5/19/2002,1,117
HS,5/19/2002,1,108
HS,5/19/2002,1,115
HS,5/19/2002,1,95
HS,5/20/2002,1,108
HS,5/20/2002,1,95
HS,5/20/2002,1,115
HS,5/20/2002,1,108
HS,5/20/2002,1,105
HS,5/21/2002,1,106
HS,5/22/2002,1,104
HS,5/22/2002,1,115
HS,5/22/2002,1,104
HS,5/22/2002,1,100
HS,5/23/2002,1,112
HS,5/23/2002,1,103
HS,5/23/2002,1,108
HS,5/23/2002,1,108
HS,5/23/2002,1,120
HS,5/23/2002,1,104
HS,5/24/2002,1,114
HS,5/24/2002,1,105
HS,5/24/2002,1,103
HS,5/24/2002,1,118
HS,5/25/2002,1,102
HS,5/25/2002,1,99
HS,5/25/2002,1,107
HS,5/25/2002,1,123
HS,5/25/2002,1,120
HS,5/25/2002,1,108
HS,5/25/2002,1,115
HS,5/26/2002,1,90
HS,5/27/2002,1,128
HS,5/29/2002,1,115
HS,5/29/2002,1,110
HS,5/29/2002,1,107
HS,5/15/2002,2,136
HS,5/15/2002,2,134
HS,5/16/2002,2,137
HS,5/17/2002,2,164
HS,5/18/2002,2,123
HS,5/21/2002,2,144
HS,5/22/2002,2,137
HS,5/29/2002,2,134
HS,5/3/2003,1,109
HS,5/3/2003,1,111
HS,5/4/2003,1,116
HS,5/5/2003,1,102
HS,5/6/2003,1,103
HS,5/6/2003,1,123
HS,5/7/2003,1,110
HS,5/7/2003,1,103
HS,5/7/2003,1,118
HS,5/7/2003,1,109
HS,5/7/2003,1,110
HS,5/7/2003,1,105
HS,5/8/2003,1,114
HS,5/8/2003,1,115
HS,5/8/2003,1,114
HS,5/8/2003,1,111
HS,5/8/2003,1,130
HS,5/8/2003,1,108
HS,5/8/2003,1,112
HS,5/8/2003,1,104
HS,5/8/2003,1,103
HS,5/9/2003,1,128
HS,5/9/2003,1,111
HS,5/9/2003,1,113
HS,5/9/2003,1,114
HS,5/9/2003,1,118
HS,5/9/2003,1,112
HS,5/9/2003,1,107
HS,5/9/2003,1,109
HS,5/9/2003,1,108
HS,5/9/2003,1,110
HS,5/10/2003,1,118
HS,5/10/2003,1,120
HS,5/10/2003,1,115
HS,5/10/2003,1,104
HS,5/10/2003,1,101
HS,5/10/2003,1,114
HS,5/10/2003,1,104
HS,5/10/2003,1,103
HS,5/11/2003,1,113
HS,5/11/2003,1,114
HS,5/11/2003,1,100
HS,5/11/2003,1,112
HS,5/11/2003,1,114
HS,5/11/2003,1,122
HS,5/11/2003,1,121
HS,5/12/2003,1,117
HS,5/12/2003,1,117
HS,5/12/2003,1,111
HS,5/12/2003,1,106
HS,5/12/2003,1,110
HS,5/12/2003,1,108
HS,5/12/2003,1,110
HS,5/12/2003,1,113
HS,5/12/2003,1,109
HS,5/12/2003,1,113
HS,5/12/2003,1,112
HS,5/12/2003,1,112
HS,5/12/2003,1,117
HS,5/12/2003,1,109
HS,5/12/2003,1,103
HS,5/12/2003,1,96
HS,5/12/2003,1,106
HS,5/14/2003,1,100
HS,5/14/2003,1,112
HS,5/15/2003,1,109
HS,5/15/2003,1,118
HS,5/15/2003,1,115
HS,5/15/2003,1,105
HS,5/15/2003,1,110
HS,5/15/2003,1,117
HS,5/16/2003,1,131
HS,5/16/2003,1,126
HS,5/16/2003,1,115
HS,5/16/2003,1,117
HS,5/16/2003,1,96
HS,5/17/2003,1,128
HS,5/17/2003,1,100
HS,5/17/2003,1,97
HS,5/18/2003,1,105
HS,5/18/2003,1,115
HS,5/18/2003,1,105
HS,5/18/2003,1,98
HS,5/19/2003,1,102
HS,5/19/2003,1,104
HS,5/19/2003,1,102
HS,5/19/2003,1,114
HS,5/19/2003,1,89
HS,5/20/2003,1,92
HS,5/20/2003,1,105
HS,5/20/2003,1,97
HS,5/20/2003,1,113
HS,5/20/2003,1,90
HS,5/21/2003,1,107
HS,5/24/2003,1,98
HS,5/24/2003,1,92
HS,5/24/2003,1,93
HS,5/25/2003,1,102
HS,5/26/2003,1,108
HS,5/26/2003,1,97
HS,5/26/2003,1,111
HS,4/29/2003,2,125
HS,4/30/2003,2,118
HS,5/4/2003,2,142
HS,5/6/2003,2,142
HS,5/7/2003,2,128
HS,5/7/2003,2,138
HS,5/8/2003,2,132
HS,5/8/2003,2,148
HS,5/9/2003,2,133
HS,5/9/2003,2,123
HS,5/10/2003,2,153
HS,5/10/2003,2,130
HS,5/11/2003,2,128
HS,5/11/2003,2,138
HS,5/11/2003,2,143
HS,5/11/2003,2,130
HS,5/11/2003,2,143
HS,5/12/2003,2,150
HS,5/12/2003,2,121
HS,5/12/2003,2,133
HS,5/12/2003,2,119
HS,5/12/2003,2,131
HS,5/13/2003,2,158
HS,5/13/2003,2,159
HS,5/13/2003,2,142
HS,5/13/2003,2,138
HS,5/13/2003,2,140
HS,5/14/2003,2,146
HS,5/14/2003,2,144
HS,5/14/2003,2,141
HS,5/14/2003,2,147
HS,5/16/2003,2,134
HS,5/20/2003,2,141
HS,4/23/2004,1,92
HS,4/24/2004,1,102
HS,4/29/2004,1,112
HS,4/29/2004,1,110
HS,4/29/2004,1,112
HS,4/30/2004,1,100
HS,4/30/2004,1,121
HS,4/30/2004,1,112
HS,4/30/2004,1,112
HS,4/30/2004,1,115
HS,5/1/2004,1,120
HS,5/1/2004,1,112
HS,5/1/2004,1,107
HS,5/2/2004,1,101
HS,5/2/2004,1,110
HS,5/2/2004,1,103
HS,5/3/2004,1,120
HS,5/3/2004,1,116
HS,5/3/2004,1,108
HS,5/3/2004,1,95
HS,5/4/2004,1,106
HS,5/4/2004,1,107
HS,5/4/2004,1,118
HS,5/5/2004,1,132
HS,5/5/2004,1,107
HS,5/5/2004,1,92
HS,5/5/2004,1,117
HS,5/5/2004,1,104
HS,5/5/2004,1,106
HS,5/5/2004,1,111
HS,5/6/2004,1,118
HS,5/6/2004,1,128
HS,5/6/2004,1,115
HS,5/6/2004,1,109
HS,5/6/2004,1,119
HS,5/6/2004,1,116
HS,5/6/2004,1,136
HS,5/7/2004,1,114
HS,5/7/2004,1,108
HS,5/7/2004,1,108
HS,5/7/2004,1,104
HS,5/7/2004,1,123
HS,5/7/2004,1,111
HS,5/8/2004,1,110
HS,5/8/2004,1,105
HS,5/8/2004,1,100
HS,5/8/2004,1,103
HS,5/8/2004,1,113
HS,5/8/2004,1,99
HS,5/8/2004,1,101
HS,5/8/2004,1,102
HS,5/9/2004,1,103
HS,5/9/2004,1,105
HS,5/9/2004,1,98
HS,5/9/2004,1,93
HS,5/10/2004,1,109
HS,5/10/2004,1,98
HS,5/10/2004,1,90
HS,5/10/2004,1,108
HS,5/10/2004,1,111
HS,5/10/2004,1,121
HS,5/10/2004,1,114
HS,5/11/2004,1,102
HS,5/12/2004,1,102
HS,5/12/2004,1,114
HS,5/12/2004,1,115
HS,5/12/2004,1,117
HS,5/12/2004,1,103
HS,5/12/2004,1,106
HS,5/13/2004,1,118
HS,5/14/2004,1,106
HS,5/14/2004,1,103
HS,5/14/2004,1,106
HS,5/14/2004,1,109
HS,5/15/2004,1,102
HS,5/16/2004,1,112
HS,5/16/2004,1,122
HS,5/16/2004,1,121
HS,5/17/2004,1,115
HS,5/20/2004,1,131
HS,5/20/2004,1,95
HS,5/21/2004,1,107
HS,5/21/2004,1,118
HS,5/22/2004,1,104
HS,5/23/2004,1,106
HS,5/27/2004,1,106
HS,4/29/2004,2,132
HS,4/30/2004,2,111
HS,5/4/2004,2,116
HS,5/5/2004,2,119
HS,5/6/2004,2,129
HS,5/9/2004,2,118
HS,4/25/2005,1,93
HS,5/1/2005,1,77
HS,5/3/2005,1,102
HS,5/4/2005,1,113
HS,5/5/2005,1,100
HS,5/5/2005,1,114
HS,5/6/2005,1,96
HS,5/6/2005,1,107
HS,5/6/2005,1,88
HS,5/8/2005,1,103
HS,5/8/2005,1,105
HS,5/9/2005,1,102
HS,5/9/2005,1,93
HS,5/9/2005,1,92
HS,5/9/2005,1,85
HS,5/10/2005,1,103
HS,5/10/2005,1,104
HS,5/10/2005,1,100
HS,5/11/2005,1,102
HS,5/11/2005,1,89
HS,5/12/2005,1,122
HS,5/12/2005,1,93
HS,5/12/2005,1,107
HS,5/12/2005,1,102
HS,5/12/2005,1,95
HS,5/13/2005,1,104
HS,5/13/2005,1,95
HS,5/13/2005,1,98
HS,5/14/2005,1,103
HS,5/15/2005,1,111
HS,5/15/2005,1,104
HS,5/15/2005,1,110
HS,5/15/2005,1,103
HS,5/15/2005,1,95
HS,5/16/2005,1,115
HS,5/16/2005,1,100
HS,5/16/2005,1,115
